INPUT_DATA_WIDTH,INPUT_BUS_WIDTH,CONFIG_BUS_WIDTH,OUTPUT_DATA_WIDTH,OUTPUT_BUS_WIDTH,TOTAL_LAYERS,fMax,LUT (Used),LUT (Total),LUTAsLogic (Used),LUTAsLogic (Total),LUTAsMem (Used),LUTAsMem (Total),REG (Used),REG (Total),CARRY8 (Used),CARRY8 (Total),F7MUX (Used),F7MUX (Total),F8MUX (Used),F8MUX (Total),F9MUX (Used),F9MUX (Total),BRAM (Used),BRAM (Total),URAM (Used),URAM (Total),DSP (Used),DSP (Total),GLOBAL_CLOCK_BUFFERS (Used),GLOBAL_CLOCK_BUFFERS (Total),PLL (Used),PLL (Total),MMCM (Used),MMCM (Total),GTYE4_CHANNEL (Used),GTYE4_CHANNEL (Total),GTYE4_COMMON (Used),GTYE4_COMMON (Total),SLL_SLR2-SLR3 (Used),SLL_SLR2-SLR3 (Total),SLL_SLR3-SLR2 (Used),SLL_SLR3-SLR2 (Total),SLL_SLR1-SLR2 (Used),SLL_SLR1-SLR2 (Total),SLL_SLR2-SLR1 (Used),SLL_SLR2-SLR1 (Total),SLL_SLR0-SLR1 (Used),SLL_SLR0-SLR1 (Total),SLL_SLR1-SLR0 (Used),SLL_SLR1-SLR0 (Total),LUT_SLR0 (Used),LUT_SLR0 (Total),LUT_SLR1 (Used),LUT_SLR1 (Total),LUT_SLR2 (Used),LUT_SLR2 (Total),LUT_SLR3 (Used),LUT_SLR3 (Total),LUTAsLogic_SLR0 (Used),LUTAsLogic_SLR0 (Total),LUTAsLogic_SLR1 (Used),LUTAsLogic_SLR1 (Total),LUTAsLogic_SLR2 (Used),LUTAsLogic_SLR2 (Total),LUTAsLogic_SLR3 (Used),LUTAsLogic_SLR3 (Total),LUTAsMem_SLR0 (Used),LUTAsMem_SLR0 (Total),LUTAsMem_SLR1 (Used),LUTAsMem_SLR1 (Total),LUTAsMem_SLR2 (Used),LUTAsMem_SLR2 (Total),LUTAsMem_SLR3 (Used),LUTAsMem_SLR3 (Total),REG_SLR0 (Used),REG_SLR0 (Total),REG_SLR1 (Used),REG_SLR1 (Total),REG_SLR2 (Used),REG_SLR2 (Total),REG_SLR3 (Used),REG_SLR3 (Total),CARRY8_SLR0 (Used),CARRY8_SLR0 (Total),CARRY8_SLR1 (Used),CARRY8_SLR1 (Total),CARRY8_SLR2 (Used),CARRY8_SLR2 (Total),CARRY8_SLR3 (Used),CARRY8_SLR3 (Total),F7MUX_SLR0 (Used),F7MUX_SLR0 (Total),F7MUX_SLR1 (Used),F7MUX_SLR1 (Total),F7MUX_SLR2 (Used),F7MUX_SLR2 (Total),F7MUX_SLR3 (Used),F7MUX_SLR3 (Total),F8MUX_SLR0 (Used),F8MUX_SLR0 (Total),F8MUX_SLR1 (Used),F8MUX_SLR1 (Total),F8MUX_SLR2 (Used),F8MUX_SLR2 (Total),F8MUX_SLR3 (Used),F8MUX_SLR3 (Total),F9MUX_SLR0 (Used),F9MUX_SLR0 (Total),F9MUX_SLR1 (Used),F9MUX_SLR1 (Total),F9MUX_SLR2 (Used),F9MUX_SLR2 (Total),F9MUX_SLR3 (Used),F9MUX_SLR3 (Total),BRAM_SLR0 (Used),BRAM_SLR0 (Total),BRAM_SLR1 (Used),BRAM_SLR1 (Total),BRAM_SLR2 (Used),BRAM_SLR2 (Total),BRAM_SLR3 (Used),BRAM_SLR3 (Total),URAM_SLR0 (Used),URAM_SLR0 (Total),URAM_SLR1 (Used),URAM_SLR1 (Total),URAM_SLR2 (Used),URAM_SLR2 (Total),URAM_SLR3 (Used),URAM_SLR3 (Total),DSPs_SLR0 (Used),DSPs_SLR0 (Total),DSPs_SLR1 (Used),DSPs_SLR1 (Total),DSPs_SLR2 (Used),DSPs_SLR2 (Total),DSPs_SLR3 (Used),DSPs_SLR3 (Total)
8,64,64,4,8,4,651.0416666666666,28639,1728000,21308,1728000,7331,791040,17783,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28639,432000,0,432000,0,432000,0,432000,21308,432000,0,432000,0,432000,0,432000,7331,197760,0,197760,0,197760,0,197760,17783,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,677.0480704129994,28671,1728000,21340,1728000,7331,791040,17775,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28671,432000,0,432000,0,432000,0,432000,21340,432000,0,432000,0,432000,0,432000,7331,197760,0,197760,0,197760,0,197760,17775,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,619.9628022318661,27970,1728000,20658,1728000,7312,791040,17876,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,27970,432000,0,432000,0,432000,0,432000,20658,432000,0,432000,0,432000,0,432000,7312,197760,0,197760,0,197760,0,197760,17876,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,638.9776357827476,28706,1728000,21362,1728000,7344,791040,17821,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28706,432000,0,432000,0,432000,0,432000,21362,432000,0,432000,0,432000,0,432000,7344,197760,0,197760,0,197760,0,197760,17821,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,667.5567423230974,28899,1728000,21568,1728000,7331,791040,17798,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28899,432000,0,432000,0,432000,0,432000,21568,432000,0,432000,0,432000,0,432000,7331,197760,0,197760,0,197760,0,197760,17798,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,641.8485237483953,28069,1728000,20757,1728000,7312,791040,17835,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28069,432000,0,432000,0,432000,0,432000,20757,432000,0,432000,0,432000,0,432000,7312,197760,0,197760,0,197760,0,197760,17835,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,659.1957811470007,28704,1728000,21356,1728000,7348,791040,17791,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28704,432000,0,432000,0,432000,0,432000,21356,432000,0,432000,0,432000,0,432000,7348,197760,0,197760,0,197760,0,197760,17791,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,677.0480704129994,28671,1728000,21340,1728000,7331,791040,17775,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28671,432000,0,432000,0,432000,0,432000,21340,432000,0,432000,0,432000,0,432000,7331,197760,0,197760,0,197760,0,197760,17775,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,677.0480704129994,28671,1728000,21340,1728000,7331,791040,17775,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28671,432000,0,432000,0,432000,0,432000,21340,432000,0,432000,0,432000,0,432000,7331,197760,0,197760,0,197760,0,197760,17775,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,613.4969325153374,28992,1728000,21505,1728000,7487,791040,17497,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28992,432000,0,432000,0,432000,0,432000,21505,432000,0,432000,0,432000,0,432000,7487,197760,0,197760,0,197760,0,197760,17497,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,682.1282401091405,28695,1728000,21351,1728000,7344,791040,17825,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28695,432000,0,432000,0,432000,0,432000,21351,432000,0,432000,0,432000,0,432000,7344,197760,0,197760,0,197760,0,197760,17825,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,678.8866259334692,28684,1728000,21353,1728000,7331,791040,17788,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28684,432000,0,432000,0,432000,0,432000,21353,432000,0,432000,0,432000,0,432000,7331,197760,0,197760,0,197760,0,197760,17788,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,686.3417982155113,28721,1728000,21388,1728000,7333,791040,17839,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28721,432000,0,432000,0,432000,0,432000,21388,432000,0,432000,0,432000,0,432000,7333,197760,0,197760,0,197760,0,197760,17839,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,651.0416666666666,28879,1728000,21548,1728000,7331,791040,17836,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28879,432000,0,432000,0,432000,0,432000,21548,432000,0,432000,0,432000,0,432000,7331,197760,0,197760,0,197760,0,197760,17836,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,606.0606060606061,29080,1728000,21384,1728000,7696,791040,22726,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,29080,432000,0,432000,0,432000,0,432000,21384,432000,0,432000,0,432000,0,432000,7696,197760,0,197760,0,197760,0,197760,22726,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,686.3417982155113,28721,1728000,21388,1728000,7333,791040,17839,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28721,432000,0,432000,0,432000,0,432000,21388,432000,0,432000,0,432000,0,432000,7333,197760,0,197760,0,197760,0,197760,17839,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,686.3417982155113,28721,1728000,21388,1728000,7333,791040,17839,3456000,713,216000,0,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,28721,432000,0,432000,0,432000,0,432000,21388,432000,0,432000,0,432000,0,432000,7333,197760,0,197760,0,197760,0,197760,17839,864000,0,864000,0,864000,0,864000,713,54000,0,54000,0,54000,0,54000,0,216000,0,216000,0,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,566.2514156285391,35903,1728000,27930,1728000,7973,791040,23958,3456000,719,216000,192,864000,48,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,35903,432000,0,432000,0,432000,0,432000,27930,432000,0,432000,0,197760,0,197760,7973,197760,0,197760,0,864000,0,864000,23958,864000,0,864000,0,54000,0,54000,719,54000,0,54000,0,216000,0,216000,192,216000,0,216000,0,108000,0,108000,48,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,563.6978579481398,35030,1728000,27057,1728000,7973,791040,23981,3456000,719,216000,192,864000,48,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,35030,432000,0,432000,0,432000,0,432000,27057,432000,0,432000,0,197760,0,197760,7973,197760,0,197760,0,864000,0,864000,23981,864000,0,864000,0,54000,0,54000,719,54000,0,54000,0,216000,0,216000,192,216000,0,216000,0,108000,0,108000,48,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,585.1375073142189,34971,1728000,26998,1728000,7973,791040,24010,3456000,719,216000,193,864000,48,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,34971,432000,0,432000,0,432000,0,432000,26998,432000,0,432000,0,197760,0,197760,7973,197760,0,197760,0,864000,0,864000,24010,864000,0,864000,0,54000,0,54000,719,54000,0,54000,0,216000,0,216000,193,216000,0,216000,0,108000,0,108000,48,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,524.6589716684155,34960,1728000,26987,1728000,7973,791040,23989,3456000,719,216000,193,864000,48,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,34960,432000,0,432000,0,432000,0,432000,26987,432000,0,432000,0,197760,0,197760,7973,197760,0,197760,0,864000,0,864000,23989,864000,0,864000,0,54000,0,54000,719,54000,0,54000,0,216000,0,216000,193,216000,0,216000,0,108000,0,108000,48,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,552.4861878453039,36444,1728000,28471,1728000,7973,791040,23993,3456000,719,216000,191,864000,48,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,36444,432000,0,432000,0,432000,0,432000,28471,432000,0,432000,0,197760,0,197760,7973,197760,0,197760,0,864000,0,864000,23993,864000,0,864000,0,54000,0,54000,719,54000,0,54000,0,216000,0,216000,191,216000,0,216000,0,108000,0,108000,48,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,529.9417064122946,35744,1728000,27771,1728000,7973,791040,24007,3456000,723,216000,192,864000,48,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,0,432000,35744,432000,0,432000,0,432000,0,432000,27771,432000,0,197760,0,197760,0,197760,7973,197760,0,864000,0,864000,0,864000,24007,864000,0,54000,0,54000,0,54000,723,54000,0,216000,0,216000,0,216000,192,216000,0,108000,0,108000,0,108000,48,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,543.7737901033171,34809,1728000,27456,1728000,7353,791040,23922,3456000,723,216000,128,864000,16,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,0,432000,34809,432000,0,432000,0,432000,0,432000,27456,432000,0,197760,0,197760,0,197760,7353,197760,0,864000,0,864000,0,864000,23922,864000,0,54000,0,54000,0,54000,723,54000,0,216000,0,216000,0,216000,128,216000,0,108000,0,108000,0,108000,16,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,535.3319057815846,35588,1728000,28235,1728000,7353,791040,23938,3456000,723,216000,129,864000,16,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,0,432000,35588,432000,0,432000,0,432000,0,432000,28235,432000,0,197760,0,197760,0,197760,7353,197760,0,864000,0,864000,0,864000,23938,864000,0,54000,0,54000,0,54000,723,54000,0,216000,0,216000,0,216000,129,216000,0,108000,0,108000,0,108000,16,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,527.4261603375528,30406,1728000,23055,1728000,7351,791040,18766,3456000,723,216000,77,864000,16,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,0,432000,30406,432000,0,432000,0,432000,0,432000,23055,432000,0,197760,0,197760,0,197760,7351,197760,0,864000,0,864000,0,864000,18766,864000,0,54000,0,54000,0,54000,723,54000,0,216000,0,216000,0,216000,77,216000,0,108000,0,108000,0,108000,16,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,707.7140835102618,30253,1728000,22902,1728000,7351,791040,18687,3456000,723,216000,77,864000,16,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,0,432000,30253,432000,0,432000,0,432000,0,432000,22902,432000,0,197760,0,197760,0,197760,7351,197760,0,864000,0,864000,0,864000,18687,864000,0,54000,0,54000,0,54000,723,54000,0,216000,0,216000,0,216000,77,216000,0,108000,0,108000,0,108000,16,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,579.7101449275362,30463,1728000,23112,1728000,7351,791040,18960,3456000,723,216000,77,864000,16,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,0,432000,30463,432000,0,432000,0,432000,0,432000,23112,432000,0,197760,0,197760,0,197760,7351,197760,0,864000,0,864000,0,864000,18960,864000,0,54000,0,54000,0,54000,723,54000,0,216000,0,216000,0,216000,77,216000,0,108000,0,108000,0,108000,16,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,567.8591709256104,30415,1728000,23064,1728000,7351,791040,19039,3456000,723,216000,127,864000,16,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,0,432000,30415,432000,0,432000,0,432000,0,432000,23064,432000,0,197760,0,197760,0,197760,7351,197760,0,864000,0,864000,0,864000,19039,864000,0,54000,0,54000,0,54000,723,54000,0,216000,0,216000,0,216000,127,216000,0,108000,0,108000,0,108000,16,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,646.4124111182934,29224,1728000,21873,1728000,7351,791040,19205,3456000,723,216000,38,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,0,432000,29224,432000,0,432000,0,432000,0,432000,21873,432000,0,197760,0,197760,0,197760,7351,197760,0,864000,0,864000,0,864000,19205,864000,0,54000,0,54000,0,54000,723,54000,0,216000,0,216000,0,216000,38,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,646.4124111182934,29224,1728000,21873,1728000,7351,791040,19205,3456000,723,216000,38,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,0,432000,29224,432000,0,432000,0,432000,0,432000,21873,432000,0,197760,0,197760,0,197760,7351,197760,0,864000,0,864000,0,864000,19205,864000,0,54000,0,54000,0,54000,723,54000,0,216000,0,216000,0,216000,38,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,599.5203836930455,20700,1728000,14823,1728000,5877,791040,19543,3456000,723,216000,2086,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,20700,432000,0,432000,0,432000,0,432000,14823,432000,0,432000,0,197760,0,197760,5877,197760,0,197760,0,864000,0,864000,19543,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,2086,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,602.4096385542168,20703,1728000,14826,1728000,5877,791040,19438,3456000,723,216000,2092,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,20703,432000,0,432000,0,432000,0,432000,14826,432000,0,432000,0,197760,0,197760,5877,197760,0,197760,0,864000,0,864000,19438,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,2092,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
8,64,64,4,8,4,646.8305304010349,20764,1728000,14887,1728000,5877,791040,19523,3456000,723,216000,2092,864000,0,432000,0,216000,0,2688,0,1280,0,12288,0,1344,0,32,0,16,0,24,0,6,0,23040,0,23040,0,23040,0,23040,0,23040,0,23040,0,432000,0,432000,20764,432000,0,432000,0,432000,0,432000,14887,432000,0,432000,0,197760,0,197760,5877,197760,0,197760,0,864000,0,864000,19523,864000,0,864000,0,54000,0,54000,723,54000,0,54000,0,216000,0,216000,2092,216000,0,216000,0,108000,0,108000,0,108000,0,108000,0,54000,0,54000,0,54000,0,54000,0,672,0,672,0,672,0,672,0,320,0,320,0,320,0,320,0,3072,0,3072,0,3072,0,3072
